index,short_doc,full_doc,category_gold,hidden_label,category_gold_reason,_golden
groups/sci.crypt/15994,827a29dd-a945-4c07-a3bc-a06858d37174.png,827a29dd-a945-4c07-a3bc-a06858d37174-full,,sci_crypt,,
groups/comp.os.ms-windows.misc/10188,a3fe810b-12f2-40f0-8efe-03da157d4198.png,a3fe810b-12f2-40f0-8efe-03da157d4198-full,,comp_os_ms-windows_misc,,
groups/sci.electronics/52729,e7f91c13-6eea-4cba-b43f-ccb35786b97e.png,e7f91c13-6eea-4cba-b43f-ccb35786b97e-full,,sci_electronics,,
groups/sci.electronics/53724,e1b565b3-9486-42af-9b47-9ad247b0fd77.png,e1b565b3-9486-42af-9b47-9ad247b0fd77-full,,sci_electronics,,
groups/talk.politics.guns/54834,5d559b31-1100-4af6-aa04-98d9e410b1e6.png,5d559b31-1100-4af6-aa04-98d9e410b1e6-full,,talk_politics_guns,,
groups/misc.forsale/76939,9335acd4-f33c-4ff2-9633-6765ac655f87.png,9335acd4-f33c-4ff2-9633-6765ac655f87-full,,misc_forsale,,
groups/comp.sys.mac.hardware/50536,429b3bc3-e341-4102-8872-a524fac885d4.png,429b3bc3-e341-4102-8872-a524fac885d4-full,,comp_sys_mac_hardware,,
groups/comp.sys.ibm.pc.hardware/60489,7c737576-e9e1-49e0-99dc-4c132d89c3f8.png,7c737576-e9e1-49e0-99dc-4c132d89c3f8-full,,comp_sys_ibm_pc_hardware,,
groups/alt.atheism/53221,37e4838e-f9fa-4da0-8fa1-a8a6e3b88857.png,37e4838e-f9fa-4da0-8fa1-a8a6e3b88857-full,,alt_atheism,,
groups/talk.politics.misc/179106,1e6d1c12-13c3-4a28-9635-34bb7ad514a7.png,1e6d1c12-13c3-4a28-9635-34bb7ad514a7-full,,talk_politics_misc,,
groups/sci.crypt/15747,b65ad609-38dd-4dee-82ca-261b3f732d42.png,b65ad609-38dd-4dee-82ca-261b3f732d42-full,,sci_crypt,,
groups/comp.windows.x/68324,b0d1beae-21ba-41ab-939f-b968b9cf59be.png,b0d1beae-21ba-41ab-939f-b968b9cf59be-full,,comp_windows_x,,
groups/rec.autos/102835,6a51479f-2a6e-4ef4-9bb2-52232a02cd3b.png,6a51479f-2a6e-4ef4-9bb2-52232a02cd3b-full,,rec_autos,,
groups/soc.religion.christian/20645,fa8b8db9-235c-416c-95c9-d86c735590f3.png,fa8b8db9-235c-416c-95c9-d86c735590f3-full,,soc_religion_christian,,
groups/rec.autos/103766,4da45edf-72ec-44a3-9547-111899e6b558.png,4da45edf-72ec-44a3-9547-111899e6b558-full,,rec_autos,,
groups/comp.graphics/38843,512202a4-4247-425f-aec3-e13a4a6a4cd7.png,512202a4-4247-425f-aec3-e13a4a6a4cd7-full,,comp_graphics,,
groups/comp.windows.x/66411,b7dc454e-df07-4c64-aabf-ec87e58c059d.png,b7dc454e-df07-4c64-aabf-ec87e58c059d-full,,comp_windows_x,,
groups/rec.sport.hockey/54283,b1e46034-63de-47f3-9ada-884988b2583b.png,b1e46034-63de-47f3-9ada-884988b2583b-full,,rec_sport_hockey,,
groups/sci.space/61389,e2fedae2-e771-43ef-bed4-0c26057f306e.png,e2fedae2-e771-43ef-bed4-0c26057f306e-full,,sci_space,,
groups/comp.sys.ibm.pc.hardware/60736,3f764d1c-4dee-4f10-8de0-29271cd8e773.png,3f764d1c-4dee-4f10-8de0-29271cd8e773-full,,comp_sys_ibm_pc_hardware,,
groups/misc.forsale/76545,405d9ec4-c0e7-4e6c-90de-d5a665a343a7.png,405d9ec4-c0e7-4e6c-90de-d5a665a343a7-full,,misc_forsale,,
groups/sci.med/58578,ad7cb63e-5616-4a9e-8bcc-b04d7c706e8e.png,ad7cb63e-5616-4a9e-8bcc-b04d7c706e8e-full,,sci_med,,
groups/talk.religion.misc/84242,219b1bce-ef3f-438c-adc8-8aac2088e2b9.png,219b1bce-ef3f-438c-adc8-8aac2088e2b9-full,,talk_religion_misc,,
groups/comp.sys.ibm.pc.hardware/60661,15d0295d-436b-4295-9b91-e6a54d9ddb95.png,15d0295d-436b-4295-9b91-e6a54d9ddb95-full,,comp_sys_ibm_pc_hardware,,
groups/talk.religion.misc/83705,270ab2b3-8f83-4cf6-997b-7654fd4f9ec8.png,270ab2b3-8f83-4cf6-997b-7654fd4f9ec8-full,,talk_religion_misc,,
groups/sci.space/61388,95391682-855f-4f56-a0d1-6526d3680850.png,95391682-855f-4f56-a0d1-6526d3680850-full,,sci_space,,
groups/talk.politics.misc/178740,c1911909-1f72-46c3-98f3-2063fdd49b32.png,c1911909-1f72-46c3-98f3-2063fdd49b32-full,,talk_politics_misc,,
groups/sci.space/61229,7eb9207b-94db-4cd3-8ac3-a9d873e8baea.png,7eb9207b-94db-4cd3-8ac3-a9d873e8baea-full,,sci_space,,
groups/misc.forsale/76233,bdfe2036-9f08-4a74-9a13-0067558c1784.png,bdfe2036-9f08-4a74-9a13-0067558c1784-full,,misc_forsale,,
groups/rec.motorcycles/104991,1496b0f2-e5e7-429c-9794-6339c80127ec.png,1496b0f2-e5e7-429c-9794-6339c80127ec-full,,rec_motorcycles,,
groups/misc.forsale/75854,8ecc88c6-ba64-4bb8-a608-1b65e988fe1c.png,8ecc88c6-ba64-4bb8-a608-1b65e988fe1c-full,,misc_forsale,,
groups/talk.politics.misc/178451,5674a5e3-f58b-43ab-af6d-7126bbb628b4.png,5674a5e3-f58b-43ab-af6d-7126bbb628b4-full,,talk_politics_misc,,
groups/talk.politics.mideast/77177,27bb22ad-e1ec-45c7-aa75-efdf30c79268.png,27bb22ad-e1ec-45c7-aa75-efdf30c79268-full,,talk_politics_mideast,,
groups/talk.politics.guns/54169,493f6d66-067b-4b97-a5fd-698fd89f7b23.png,493f6d66-067b-4b97-a5fd-698fd89f7b23-full,,talk_politics_guns,,
groups/rec.sport.hockey/53954,90ea6e04-6ff2-4ffd-91e2-1c819859bbd0.png,90ea6e04-6ff2-4ffd-91e2-1c819859bbd0-full,,rec_sport_hockey,,
groups/comp.graphics/38622,3c045363-8aab-4f30-9b4e-bd80d45b66b1.png,3c045363-8aab-4f30-9b4e-bd80d45b66b1-full,,comp_graphics,,
groups/rec.sport.baseball/104515,0f3e39db-9b77-4208-a0d9-fcaa939e9c27.png,0f3e39db-9b77-4208-a0d9-fcaa939e9c27-full,,rec_sport_baseball,,
groups/talk.politics.guns/54272,0a5a6b03-bc58-4e51-8507-86cfbb170cba.png,0a5a6b03-bc58-4e51-8507-86cfbb170cba-full,,talk_politics_guns,,
groups/comp.sys.ibm.pc.hardware/58968,9baf2682-5a61-4b5e-ac66-22ba38585b43.png,9baf2682-5a61-4b5e-ac66-22ba38585b43-full,,comp_sys_ibm_pc_hardware,,
groups/rec.sport.hockey/53828,8e46f0db-72ca-4244-9494-8775b62e874d.png,8e46f0db-72ca-4244-9494-8775b62e874d-full,,rec_sport_hockey,,
groups/comp.windows.x/66947,9fdea391-4a80-47ad-8e01-0874e66a1f6d.png,9fdea391-4a80-47ad-8e01-0874e66a1f6d-full,,comp_windows_x,,
groups/rec.motorcycles/105202,c9692d0e-84df-4e5a-be75-754fc3d19a26.png,c9692d0e-84df-4e5a-be75-754fc3d19a26-full,,rec_motorcycles,,
groups/comp.graphics/38276,c9de52bb-4495-446f-90d3-c5c94309bc34.png,c9de52bb-4495-446f-90d3-c5c94309bc34-full,,comp_graphics,,
groups/sci.med/59257,49b82dd2-7cb2-404a-8cc6-5b4ef438cf5d.png,49b82dd2-7cb2-404a-8cc6-5b4ef438cf5d-full,,sci_med,,
groups/comp.sys.mac.hardware/51992,b8e5b71e-3d3a-4413-bbbf-de821de396e3.png,b8e5b71e-3d3a-4413-bbbf-de821de396e3-full,,comp_sys_mac_hardware,,
groups/talk.religion.misc/83643,6c11f1c8-90db-4f65-bfb1-360ef7c31073.png,6c11f1c8-90db-4f65-bfb1-360ef7c31073-full,,talk_religion_misc,,
groups/talk.politics.misc/179045,8ed49c34-b6d6-4d98-b80f-3b50ac67157d.png,8ed49c34-b6d6-4d98-b80f-3b50ac67157d-full,,talk_politics_misc,,
groups/sci.med/58969,70624b87-d17e-458e-8803-c9ed92827fa3.png,70624b87-d17e-458e-8803-c9ed92827fa3-full,,sci_med,,
groups/comp.os.ms-windows.misc/9741,ef1a21e6-7573-42f5-b0ce-3d8327505413.png,ef1a21e6-7573-42f5-b0ce-3d8327505413-full,,comp_os_ms-windows_misc,,
groups/rec.sport.hockey/54714,9e64cc8c-feca-4764-85d8-9ffbfc6a9f5a.png,9e64cc8c-feca-4764-85d8-9ffbfc6a9f5a-full,,rec_sport_hockey,,
groups/rec.motorcycles/104533,9ed12f2c-7346-41b4-b7af-5bb69b40c8fe.png,9ed12f2c-7346-41b4-b7af-5bb69b40c8fe-full,,rec_motorcycles,,
groups/comp.sys.mac.hardware/51701,107ccbd2-ed42-49c1-9d7d-82b8a9a38efe.png,107ccbd2-ed42-49c1-9d7d-82b8a9a38efe-full,,comp_sys_mac_hardware,,
groups/comp.sys.ibm.pc.hardware/60454,bb7b5426-c818-41ee-bbcb-f3e628bdd9d9.png,bb7b5426-c818-41ee-bbcb-f3e628bdd9d9-full,,comp_sys_ibm_pc_hardware,,
groups/comp.windows.x/68198,10ade3fc-2563-4da8-9fff-1fdb0d095339.png,10ade3fc-2563-4da8-9fff-1fdb0d095339-full,,comp_windows_x,,
groups/rec.motorcycles/104797,1613fcfd-59f5-4907-a3b0-7459fe79eafb.png,1613fcfd-59f5-4907-a3b0-7459fe79eafb-full,,rec_motorcycles,,
groups/sci.electronics/54494,cec180c3-e0e1-4a5e-8797-bae46946ca47.png,cec180c3-e0e1-4a5e-8797-bae46946ca47-full,,sci_electronics,,
groups/soc.religion.christian/20492,65639d6c-133f-42ee-b704-6c38075aa6cd.png,65639d6c-133f-42ee-b704-6c38075aa6cd-full,,soc_religion_christian,,
groups/alt.atheism/51174,ff385136-7efa-45a8-af57-4e10f4328b69.png,ff385136-7efa-45a8-af57-4e10f4328b69-full,,alt_atheism,,
groups/rec.autos/103131,d429dbcd-85ec-4143-9801-8c189ff7bd58.png,d429dbcd-85ec-4143-9801-8c189ff7bd58-full,,rec_autos,,
groups/comp.windows.x/66889,85f980a5-f23f-41f9-b794-ce56ffad03fc.png,85f980a5-f23f-41f9-b794-ce56ffad03fc-full,,comp_windows_x,,
groups/sci.med/59474,8e18d8f6-6dad-42ff-84a3-e328f9b9a5a6.png,8e18d8f6-6dad-42ff-84a3-e328f9b9a5a6-full,,sci_med,,
groups/talk.religion.misc/83633,22fdac43-6368-41ed-a2cf-da2fcecfe78e.png,22fdac43-6368-41ed-a2cf-da2fcecfe78e-full,,talk_religion_misc,,
groups/talk.religion.misc/84174,fd125469-67c0-4dd5-a1f0-8ba0e54b3868.png,fd125469-67c0-4dd5-a1f0-8ba0e54b3868-full,,talk_religion_misc,,
groups/talk.politics.guns/54605,9ef722ce-d84b-4430-9fc6-056e3e653afd.png,9ef722ce-d84b-4430-9fc6-056e3e653afd-full,,talk_politics_guns,,
groups/comp.windows.x/67335,a929db04-4550-4a40-be3a-1739c96162fd.png,a929db04-4550-4a40-be3a-1739c96162fd-full,,comp_windows_x,,
groups/rec.motorcycles/103169,93d609cd-c0d0-40fa-8f27-afca20d2fd6f.png,93d609cd-c0d0-40fa-8f27-afca20d2fd6f-full,,rec_motorcycles,,
groups/talk.politics.guns/54822,07e4e697-ab5c-4032-9beb-84835b376dfd.png,07e4e697-ab5c-4032-9beb-84835b376dfd-full,,talk_politics_guns,,
groups/talk.politics.misc/178582,b49d567e-9af4-4688-be56-3f4748398e40.png,b49d567e-9af4-4688-be56-3f4748398e40-full,,talk_politics_misc,,
groups/comp.graphics/38557,22365ca2-70dc-470b-8e73-36679335d5ae.png,22365ca2-70dc-470b-8e73-36679335d5ae-full,,comp_graphics,,
groups/alt.atheism/53229,305133a3-56e6-404c-b66b-a96e3ce6592d.png,305133a3-56e6-404c-b66b-a96e3ce6592d-full,,alt_atheism,,
groups/rec.autos/102738,eb9d2572-c30d-48ef-b4a9-86a100a063bf.png,eb9d2572-c30d-48ef-b4a9-86a100a063bf-full,,rec_autos,,
groups/soc.religion.christian/20650,c41f8103-554e-480c-963f-040632f7f2f1.png,c41f8103-554e-480c-963f-040632f7f2f1-full,,soc_religion_christian,,
groups/sci.med/59124,cfd56c46-3d1a-4211-a861-d32b86b8cc44.png,cfd56c46-3d1a-4211-a861-d32b86b8cc44-full,,sci_med,,
groups/comp.sys.ibm.pc.hardware/60785,7760a11a-bc72-4ba9-879b-456ab8ae1de3.png,7760a11a-bc72-4ba9-879b-456ab8ae1de3-full,,comp_sys_ibm_pc_hardware,,
groups/sci.space/61543,77f57946-fc4a-4a6b-97b0-a28781282836.png,77f57946-fc4a-4a6b-97b0-a28781282836-full,,sci_space,,
groups/sci.crypt/15449,06dbdc18-b4c8-49d0-b226-13a9bc2e6e80.png,06dbdc18-b4c8-49d0-b226-13a9bc2e6e80-full,,sci_crypt,,
groups/comp.sys.mac.hardware/51747,65d70698-bb3b-442e-b37b-b47f96439e98.png,65d70698-bb3b-442e-b37b-b47f96439e98-full,,comp_sys_mac_hardware,,
groups/comp.os.ms-windows.misc/9619,7f40a29e-9315-4dc9-ac6f-7269cf5bbcc1.png,7f40a29e-9315-4dc9-ac6f-7269cf5bbcc1-full,,comp_os_ms-windows_misc,,
groups/misc.forsale/76010,37a4163d-5c78-42ec-a821-b1d0f8ffbae4.png,37a4163d-5c78-42ec-a821-b1d0f8ffbae4-full,,misc_forsale,,
groups/soc.religion.christian/20763,be28d72c-c83a-4c8e-891c-6a7533103fb9.png,be28d72c-c83a-4c8e-891c-6a7533103fb9-full,,soc_religion_christian,,
groups/rec.sport.baseball/104358,eeae769e-8348-4bf8-8ada-07a3db9936e3.png,eeae769e-8348-4bf8-8ada-07a3db9936e3-full,,rec_sport_baseball,,
groups/comp.graphics/38353,2f7c84a2-a6f7-4c7e-a971-0e84677a12f0.png,2f7c84a2-a6f7-4c7e-a971-0e84677a12f0-full,,comp_graphics,,
groups/rec.sport.hockey/53598,11d182c3-7fbf-4e49-8c04-effa87eee650.png,11d182c3-7fbf-4e49-8c04-effa87eee650-full,,rec_sport_hockey,,
groups/comp.os.ms-windows.misc/10192,44e07458-8acd-4ece-996a-5d135f139874.png,44e07458-8acd-4ece-996a-5d135f139874-full,,comp_os_ms-windows_misc,,
groups/talk.politics.guns/53339,a28aee18-323c-4ae3-86b3-8499e380f507.png,a28aee18-323c-4ae3-86b3-8499e380f507-full,,talk_politics_guns,,
groups/comp.windows.x/67528,f9347f2c-7c9b-471c-8c97-6375508c4653.png,f9347f2c-7c9b-471c-8c97-6375508c4653-full,,comp_windows_x,,
groups/talk.politics.mideast/76037,d99edf96-0ce2-4a94-b8ab-f528a996995f.png,d99edf96-0ce2-4a94-b8ab-f528a996995f-full,,talk_politics_mideast,,
groups/misc.forsale/76551,5044dad8-6fce-4c7b-8264-225cb13b057b.png,5044dad8-6fce-4c7b-8264-225cb13b057b-full,,misc_forsale,,
groups/rec.autos/101591,31f1c145-b68b-4c81-b659-d4bacf818fea.png,31f1c145-b68b-4c81-b659-d4bacf818fea-full,,rec_autos,,
groups/comp.os.ms-windows.misc/10121,943f1f22-7691-42d4-a23a-cc2b168d289a.png,943f1f22-7691-42d4-a23a-cc2b168d289a-full,,comp_os_ms-windows_misc,,
groups/sci.med/59022,a7c60b1f-6039-4871-9a78-19af7143d681.png,a7c60b1f-6039-4871-9a78-19af7143d681-full,,sci_med,,
groups/comp.graphics/38438,f669d961-1568-475a-a631-3f85487be5c2.png,f669d961-1568-475a-a631-3f85487be5c2-full,,comp_graphics,,
groups/talk.politics.guns/54404,ac481a0f-ab5d-48b4-8184-f8ee188b2ee0.png,ac481a0f-ab5d-48b4-8184-f8ee188b2ee0-full,,talk_politics_guns,,
groups/rec.sport.baseball/104976,737eb17f-026d-48e8-8ab4-e4599a8e099b.png,737eb17f-026d-48e8-8ab4-e4599a8e099b-full,,rec_sport_baseball,,
groups/alt.atheism/51301,296fe644-74cf-4ecd-b416-9c057548cfcc.png,296fe644-74cf-4ecd-b416-9c057548cfcc-full,,alt_atheism,,
groups/rec.autos/103296,5f945080-1e22-4706-ba54-fd740a4ab38d.png,5f945080-1e22-4706-ba54-fd740a4ab38d-full,,rec_autos,,
groups/rec.motorcycles/103147,6b32d75c-cea9-4879-a623-a0f545454296.png,6b32d75c-cea9-4879-a623-a0f545454296-full,,rec_motorcycles,,
groups/talk.politics.guns/54229,7249fbbe-9dd9-4e15-8a00-acd222fac3ac.png,7249fbbe-9dd9-4e15-8a00-acd222fac3ac-full,,talk_politics_guns,,
groups/sci.space/62476,0ab64412-a247-46e9-8fb9-e844d93471fb.png,0ab64412-a247-46e9-8fb9-e844d93471fb-full,,sci_space,,
groups/soc.religion.christian/20630,6e89c510-fed3-466d-a64f-e912594eacf2.png,6e89c510-fed3-466d-a64f-e912594eacf2-full,,soc_religion_christian,,
groups/comp.graphics/38267,9f4e4708-f59b-456c-b075-c20fbe156552.png,9f4e4708-f59b-456c-b075-c20fbe156552-full,,comp_graphics,,
groups/comp.graphics/38953,d577c428-c407-4c72-a7bc-1911e03e1468.png,d577c428-c407-4c72-a7bc-1911e03e1468-full,,comp_graphics,,
groups/rec.autos/102792,8c16f482-d54e-4bc4-90e1-7e020df1ae25.png,8c16f482-d54e-4bc4-90e1-7e020df1ae25-full,,rec_autos,,
groups/rec.sport.hockey/54272,2de60e75-298e-44b9-a922-75e98a833d3a.png,2de60e75-298e-44b9-a922-75e98a833d3a-full,,rec_sport_hockey,,
groups/comp.os.ms-windows.misc/10010,0e4f39aa-465c-41bb-bf60-3ba86851fd32.png,0e4f39aa-465c-41bb-bf60-3ba86851fd32-full,,comp_os_ms-windows_misc,,
groups/comp.os.ms-windows.misc/9462,f4b86703-7b1d-4cde-bf53-08ddf2ac9deb.png,f4b86703-7b1d-4cde-bf53-08ddf2ac9deb-full,,comp_os_ms-windows_misc,,
groups/talk.politics.mideast/76450,a9db6820-418f-498d-bdef-55831f0fba48.png,a9db6820-418f-498d-bdef-55831f0fba48-full,,talk_politics_mideast,,
groups/talk.politics.guns/53368,84916863-aab2-4a74-a810-c0b57254c3ae.png,84916863-aab2-4a74-a810-c0b57254c3ae-full,,talk_politics_guns,,
groups/rec.sport.hockey/54058,aed61e3c-1778-4c1b-86ac-1b2173425012.png,aed61e3c-1778-4c1b-86ac-1b2173425012-full,,rec_sport_hockey,,
groups/rec.sport.hockey/53661,3a411778-5302-4552-bee3-c39bfc848d26.png,3a411778-5302-4552-bee3-c39bfc848d26-full,,rec_sport_hockey,,
groups/rec.motorcycles/104623,e71a9d8e-12e8-4ddf-8473-60cc6849e0a6.png,e71a9d8e-12e8-4ddf-8473-60cc6849e0a6-full,,rec_motorcycles,,
groups/talk.politics.guns/55096,24fd0104-f0cc-499f-856c-c0b53798549b.png,24fd0104-f0cc-499f-856c-c0b53798549b-full,,talk_politics_guns,,
groups/alt.atheism/53090,e9088955-f9d2-4883-809c-476fc324c111.png,e9088955-f9d2-4883-809c-476fc324c111-full,,alt_atheism,,
groups/misc.forsale/76039,ac5f1687-60b6-4957-a571-2cd91a8e0642.png,ac5f1687-60b6-4957-a571-2cd91a8e0642-full,,misc_forsale,,
groups/sci.space/61002,daa6b604-563d-48c8-8a55-79d0a93c92e2.png,daa6b604-563d-48c8-8a55-79d0a93c92e2-full,,sci_space,,
groups/rec.motorcycles/104727,ad9dc338-636c-47b9-83ed-9dcbc8d6d405.png,ad9dc338-636c-47b9-83ed-9dcbc8d6d405-full,,rec_motorcycles,,
groups/rec.sport.hockey/53871,d97f464c-af32-47df-a6a5-f2e3caa00694.png,d97f464c-af32-47df-a6a5-f2e3caa00694-full,,rec_sport_hockey,,
groups/comp.windows.x/67319,6407f62b-062a-44bd-bdd5-b7ce07cc5efc.png,6407f62b-062a-44bd-bdd5-b7ce07cc5efc-full,,comp_windows_x,,
groups/comp.sys.mac.hardware/50423,88312c9b-e707-4b6d-a02b-ed6b9027e643.png,88312c9b-e707-4b6d-a02b-ed6b9027e643-full,,comp_sys_mac_hardware,,
groups/talk.politics.mideast/77372,0c191927-8281-4c89-89d8-96a4dc38d1c8.png,0c191927-8281-4c89-89d8-96a4dc38d1c8-full,,talk_politics_mideast,,
groups/sci.electronics/54487,08119d99-cd02-4630-b03a-510924ddfb2f.png,08119d99-cd02-4630-b03a-510924ddfb2f-full,,sci_electronics,,
groups/rec.sport.hockey/54309,63bc1b35-1fa0-4ecc-903b-d3129205e6fb.png,63bc1b35-1fa0-4ecc-903b-d3129205e6fb-full,,rec_sport_hockey,,
groups/sci.electronics/53696,33e114a4-7023-428a-b88b-479a7fc75cc9.png,33e114a4-7023-428a-b88b-479a7fc75cc9-full,,sci_electronics,,
groups/comp.sys.ibm.pc.hardware/60406,2a053d7d-b5d4-48d9-b31e-f0deda095102.png,2a053d7d-b5d4-48d9-b31e-f0deda095102-full,,comp_sys_ibm_pc_hardware,,
groups/rec.autos/103036,89e83644-501a-468f-8640-de43d2990895.png,89e83644-501a-468f-8640-de43d2990895-full,,rec_autos,,
groups/talk.politics.misc/178358,4992293c-bdf3-41ff-bf18-83b3fdaf13e3.png,4992293c-bdf3-41ff-bf18-83b3fdaf13e3-full,,talk_politics_misc,,
groups/sci.space/59913,06d5eb28-a27d-41bb-b361-1a414cd44aab.png,06d5eb28-a27d-41bb-b361-1a414cd44aab-full,,sci_space,,
groups/talk.religion.misc/83630,4bd7db98-83f5-4146-b081-bfd704017f21.png,4bd7db98-83f5-4146-b081-bfd704017f21-full,,talk_religion_misc,,
groups/rec.sport.hockey/53720,1a587501-353b-48e9-80d9-1483f90af116.png,1a587501-353b-48e9-80d9-1483f90af116-full,,rec_sport_hockey,,
groups/rec.sport.hockey/54006,87c11385-6fe0-4558-93dd-aab2af60db7a.png,87c11385-6fe0-4558-93dd-aab2af60db7a-full,,rec_sport_hockey,,
groups/sci.electronics/53713,82ca4a02-bb03-4ca2-9ba9-7300a6e7e4fc.png,82ca4a02-bb03-4ca2-9ba9-7300a6e7e4fc-full,,sci_electronics,,
groups/misc.forsale/75914,e4487d30-67f7-41f7-bce5-e96a5ae61e98.png,e4487d30-67f7-41f7-bce5-e96a5ae61e98-full,,misc_forsale,,
groups/soc.religion.christian/20839,3954ef0e-eb92-4f7c-9611-96fabdacd1b5.png,3954ef0e-eb92-4f7c-9611-96fabdacd1b5-full,,soc_religion_christian,,
groups/comp.sys.mac.hardware/51556,42fa5d72-bccb-4e65-922b-6e4cc5800f3b.png,42fa5d72-bccb-4e65-922b-6e4cc5800f3b-full,,comp_sys_mac_hardware,,
groups/comp.sys.ibm.pc.hardware/60479,7ba638ce-8fbb-4225-8deb-461e18a86a90.png,7ba638ce-8fbb-4225-8deb-461e18a86a90-full,,comp_sys_ibm_pc_hardware,,
groups/misc.forsale/76599,d7cc195d-3bec-4fdc-94eb-8d4245ce6b34.png,d7cc195d-3bec-4fdc-94eb-8d4245ce6b34-full,,misc_forsale,,
groups/comp.sys.mac.hardware/50502,0a6617d9-2798-4e6a-b17c-1e8495cc76d3.png,0a6617d9-2798-4e6a-b17c-1e8495cc76d3-full,,comp_sys_mac_hardware,,
groups/rec.motorcycles/105237,82025961-10fd-4164-ba52-ec5d856a5349.png,82025961-10fd-4164-ba52-ec5d856a5349-full,,rec_motorcycles,,
groups/comp.sys.mac.hardware/52067,559c6fb5-9adf-4107-b975-151c6e0332ed.png,559c6fb5-9adf-4107-b975-151c6e0332ed-full,,comp_sys_mac_hardware,,
groups/comp.sys.mac.hardware/52266,6e05526b-d1cb-4700-9312-90260e0f9234.png,6e05526b-d1cb-4700-9312-90260e0f9234-full,,comp_sys_mac_hardware,,
groups/comp.os.ms-windows.misc/10053,c0cda909-b530-4da9-89d8-32eb0a6567f4.png,c0cda909-b530-4da9-89d8-32eb0a6567f4-full,,comp_os_ms-windows_misc,,
groups/comp.graphics/38875,45411800-5f6a-4136-bc6e-37e309895aa0.png,45411800-5f6a-4136-bc6e-37e309895aa0-full,,comp_graphics,,
groups/sci.space/62428,3f7cf2b4-80be-4dfa-bfab-4b045e218dfb.png,3f7cf2b4-80be-4dfa-bfab-4b045e218dfb-full,,sci_space,,
groups/comp.graphics/38714,33f3d586-80a8-44bd-9504-b779fd51c023.png,33f3d586-80a8-44bd-9504-b779fd51c023-full,,comp_graphics,,
groups/rec.sport.hockey/54301,fee3fb43-d795-4310-a40e-c6b99705bbd4.png,fee3fb43-d795-4310-a40e-c6b99705bbd4-full,,rec_sport_hockey,,
groups/comp.graphics/39638,d6a15430-b188-41fd-84d4-60b6463439c5.png,d6a15430-b188-41fd-84d4-60b6463439c5-full,,comp_graphics,,
groups/talk.religion.misc/83842,c62f889b-2ea2-42ef-9f85-e8cb004b269e.png,c62f889b-2ea2-42ef-9f85-e8cb004b269e-full,,talk_religion_misc,,
groups/talk.religion.misc/83569,cfb3c5a8-1548-453f-bb21-05e8fcd06df7.png,cfb3c5a8-1548-453f-bb21-05e8fcd06df7-full,,talk_religion_misc,,
groups/alt.atheism/53131,c0d64caf-abfb-4c85-88a9-cc58188a6efa.png,c0d64caf-abfb-4c85-88a9-cc58188a6efa-full,,alt_atheism,,
groups/rec.sport.baseball/102628,8b3f1946-58e7-4ac3-a260-28eb5b622fe6.png,8b3f1946-58e7-4ac3-a260-28eb5b622fe6-full,,rec_sport_baseball,,
groups/rec.sport.baseball/104820,d4cd663c-99d7-4d4f-9149-bcb5ffc2d074.png,d4cd663c-99d7-4d4f-9149-bcb5ffc2d074-full,,rec_sport_baseball,,
groups/comp.graphics/38648,5b3933ed-543b-4b5d-9436-f880f4d55497.png,5b3933ed-543b-4b5d-9436-f880f4d55497-full,,comp_graphics,,
groups/comp.os.ms-windows.misc/10935,b6d1f340-567d-4c5c-a1ea-324dca335a31.png,b6d1f340-567d-4c5c-a1ea-324dca335a31-full,,comp_os_ms-windows_misc,,
groups/alt.atheism/51279,66084d2a-e65d-4797-bfb0-927420341c20.png,66084d2a-e65d-4797-bfb0-927420341c20-full,,alt_atheism,,
groups/rec.motorcycles/105049,1f27ceb7-dd4f-4ca0-aad8-f408b76af505.png,1f27ceb7-dd4f-4ca0-aad8-f408b76af505-full,,rec_motorcycles,,
groups/comp.windows.x/67269,5fa5d908-c3c6-4493-9518-7fd296e9dec7.png,5fa5d908-c3c6-4493-9518-7fd296e9dec7-full,,comp_windows_x,,
groups/rec.autos/102900,710b9aa9-0c49-42bd-9859-819fb26c83ff.png,710b9aa9-0c49-42bd-9859-819fb26c83ff-full,,rec_autos,,
groups/sci.space/61280,7991801d-8561-4bb0-a5e0-a3c63acec1e2.png,7991801d-8561-4bb0-a5e0-a3c63acec1e2-full,,sci_space,,
groups/comp.sys.ibm.pc.hardware/60186,0c2c3a78-4784-4f46-903e-90786c174640.png,0c2c3a78-4784-4f46-903e-90786c174640-full,,comp_sys_ibm_pc_hardware,,
groups/sci.space/60238,c5af2af0-1765-40aa-95b3-7c5ff216d1c0.png,c5af2af0-1765-40aa-95b3-7c5ff216d1c0-full,,sci_space,,
groups/alt.atheism/51124,f8c855a5-9ccf-4727-bb02-398014c95d64.png,f8c855a5-9ccf-4727-bb02-398014c95d64-full,,alt_atheism,,
groups/talk.politics.mideast/76076,4abbfb1c-d04e-4ddb-afb6-2a29be7473b2.png,4abbfb1c-d04e-4ddb-afb6-2a29be7473b2-full,,talk_politics_mideast,,
groups/sci.electronics/53850,72cc0273-785e-4c03-a937-d697f2358168.png,72cc0273-785e-4c03-a937-d697f2358168-full,,sci_electronics,,
groups/talk.politics.misc/178609,a1876e6d-8a88-4452-bdca-a1e2dc7ed3a6.png,a1876e6d-8a88-4452-bdca-a1e2dc7ed3a6-full,,talk_politics_misc,,
